roll		pitch		yaw		AccX	AccY	AccZ	GyrX	GyrY	GyrZ	MagX	MagY	MagZ

22.7509831748	-3.73433987269	-171.507869581	-5610	-316	15231	-34	-565	-878	29	-35	-24

21.499658026	-1.15620805944	-170.26370595	-3255	2480	16232	27	-439	-766	35	-27	-20

20.0453562572	0.63465310591	-166.368940205	-3714	2333	16425	-254	-250	594	35	-27	-14

19.6118731183	2.28236909444	-161.343976572	-3448	1634	15710	-455	801	307	20	-29	-15

17.5037313453	3.32815098699	-156.939774312	-5405	-423	15015	-659	-390	140	21	-36	-16

15.1685966914	4.7486434834	-154.219162538	-5390	-697	14923	-247	-595	23	27	-34	-18

12.4693357054	4.50995391958	-152.848447045	-8243	-106	23454	-975	-1480	-152	44	-57	-44

8.47418594927	-1.88235806344	-151.089910354	975	-1882	10025	-597	-2038	309	41	-53	-47

6.71012165358	-2.77903833349	-148.538047399	1677	-1149	11164	62	998	391	40	-46	-45

7.02604916101	0.712983682973	-144.37251548	-3839	-185	18714	342	1134	641	28	-38	-22

6.81949414259	4.52893797916	-145.605999642	-6204	-49	19000	1011	-62	-475	27	-19	-11

3.39693792636	6.90932564298	-145.945415085	-8023	809	16337	-128	152	67	17	-19	-24576

-0.0731229829071	8.35066677733	-145.949978147	-6346	486	14160	-1064	417	162	6	-24	-24578

-0.830797152162	8.37910818388	-145.795909378	-8067	834	15434	-303	-558	32	7	-36	-8199

0.245048781622	8.82347754764	-143.18796529	-6731	-808	13882	307	-1252	-1104	29	-41	-19

-2.77943802148	11.1574574312	-144.049289908	-6101	-1312	16820	-1325	6	-473	71	-50	-31

-4.72194520798	8.26493757784	-143.974332488	-562	-308	17012	-1599	-583	-95	100	-63	-52

-7.49290998654	4.95288176944	-149.261953362	715	-4041	16431	517	-936	-1130	116	-31	-41

-5.9215391755	1.77894352283	-142.131253938	3695	3061	17669	-518	-258	-2312	121	-24580	-38

-5.96439328804	-4.0940916939	-131.234648474	5406	994	15647	-685	-1714	1013	133	-8196	-51

-10.7131125811	-11.1455062967	-135.606810615	7903	-307	15952	-1940	-2574	936	153	-19	-93

-11.2155756526	-18.8496098963	-127.227909808	11873	-179	8961	-357	-696	-180	152	-16390	-93

0.622269149393	-13.1250552099	-140.039211974	7923	6153	15000	3211	4198	767	137	15	-38

3.3598743194	-16.5230961727	-148.542452371	7717	3215	13233	19	-31	832	137	12	-30

4.7182674376	-23.1877968288	-155.556820863	8773	2858	14860	-14	-2593	999	157	14	-52

9.66976395759	-27.5857922293	-163.08998293	11227	3531	11492	1435	-306	446	161	20	-58

13.1268770293	-30.2635221624	-175.260907836	12366	4058	11811	-335	-639	1069	167	24582	-91

9.86075820257	-47.0237848442	-177.031366228	12755	741	3653	-2027	-5986	1153	164	-19	-170

11.8930240423	-61.5091136291	179.554002586	15501	1315	-2912	-639	-3675	647	156	-25	-195

19.8887837588	-70.296120907	177.120106391	15882	1909	-6142	2782	81	573	141	-55	-175

7.36473037611	-70.8688900128	-168.14296518	16176	-3896	3106	1201	1323	155	139	-66	-158

-1.25534113087	-80.5300123026	-164.38854106	16497	-2608	-243	-2234	-3842	168	140	-44	-194

15.688495877	-87.0488716095	177.833170789	15511	495	-9198	-617	810	-485	152	-48	-156

-1.11243956111	-59.550943084	-158.535889393	11463	-472	4272	3156	13380	809	92	-33	-23

-2.58289902773	-48.3056121712	-155.391525369	4211	2096	21488	-1404	467	261	70	-60	-38

-8.21335786761	-40.4295171478	-149.251373638	2404	-3625	15437	-1875	-306	404	61	-83	-73

-10.4140075741	-36.6885362635	-144.457414097	4017	-3601	11366	88	-652	-91	67	-81	-64

-7.90248081973	-31.2015874039	-142.075320493	3158	-1666	12898	1953	128	771	73	-57	-23

-0.61263399456	-15.1543266263	-143.460768294	2176	68	13554	145	819	641	71	-40	16385

4.92167849594	-17.1866672797	-149.153355033	2017	2685	17557	991	-2423	-391	90	-22	14

6.82833601027	-11.3007789703	-148.698305693	1381	3991	19215	-278	-2302	411	111	-12	16390

7.4760327459	-10.9614615726	-152.674881747	4829	3287	15891	-1002	1334	190	103	-17	13

6.17745398086	-7.77340561775	-152.281442655	2621	2706	16063	-1230	2096	688	82	-30	22

5.02432613485	-7.04773797377	-150.457929845	1624	2193	16119	-692	-7	189	72	-47	25

2.42787970366	-5.60816667824	-147.274609878	111	242	17200	-727	-381	311	68	-59	23
